año_ocu,color_veh,depto_ocu,día_ocu,día_sem_ocu,fall_les,g_hora_5,hora_ocu,mes_ocu,modelo_veh,tipo_eve,tipo_veh
2017,5,12,14,7,1,1,7,5,9999,5,4
2017,99,12,15,1,1,1,7,5,9999,5,99
2017,99,1,15,1,2,3,21,5,9999,5,1
2017,99,1,15,1,2,3,21,5,9999,5,99
2017,99,22,16,2,2,3,18,5,9999,5,99
2017,99,22,16,2,2,3,21,5,9999,5,4
2017,1,9,16,2,2,2,12,5,2016,5,4
2017,5,7,16,2,2,2,15,5,2007,5,1
2017,1,1,17,3,1,3,20,5,2000,5,12
2017,2,11,17,3,1,3,20,5,2007,5,5
2017,99,16,17,3,2,1,9,5,9999,5,2
2017,99,15,17,3,2,1,9,5,9999,5,4
2017,5,17,17,3,2,3,20,5,9999,5,4
2017,5,17,17,3,2,3,20,5,9999,5,4
2017,4,14,17,3,2,3,19,5,1994,5,3
2017,2,1,18,4,1,1,10,5,1997,5,1
2017,99,22,18,4,2,3,21,5,9999,5,3
2017,99,22,18,4,2,3,21,5,9999,5,3
2017,99,20,18,4,1,3,19,5,9999,5,99
2017,4,19,18,4,2,3,22,5,2016,5,4
2017,2,6,18,4,2,2,13,5,2006,5,9
2017,5,5,19,5,2,2,13,5,2006,5,4
2017,1,15,19,5,2,2,15,5,9999,5,4
2017,5,18,19,5,2,3,21,5,9999,5,4
2017,99,3,19,5,1,1,11,5,9999,5,5
2017,3,1,20,6,2,3,19,5,2001,5,12
2017,6,1,20,6,2,1,5,5,9999,5,4
2017,99,20,20,6,2,2,13,5,9999,5,99
2017,99,13,20,6,2,1,3,5,9999,5,3
2017,5,16,20,6,2,2,17,5,2013,5,4
2017,4,18,20,6,2,2,13,5,1991,5,2
2017,5,3,20,6,2,3,22,5,2017,5,3
2017,99,1,21,7,2,1,0,5,9999,5,99
2017,99,1,21,7,2,2,12,5,9999,5,4
2017,2,21,21,7,2,2,12,5,9999,5,1
2017,2,21,21,7,2,2,12,5,9999,5,1
2017,99,20,21,7,2,2,15,5,9999,5,4
2017,99,9,21,7,1,1,3,5,9999,5,99
2017,1,2,21,7,2,2,16,5,9999,5,4
2017,3,7,21,7,2,3,22,5,9999,5,4
2017,6,6,22,1,2,1,9,5,9999,5,3
2017,9,12,22,1,2,3,23,5,9999,5,3
2017,1,1,23,2,2,2,15,5,2013,5,1
2017,4,4,23,2,2,2,15,5,9999,5,1
2017,4,4,23,2,2,2,15,5,9999,5,1
2017,5,1,23,2,2,1,6,5,2016,5,4
2017,99,1,24,2,2,2,16,5,9999,5,4
2017,99,1,24,2,2,1,11,5,9999,5,5
2017,3,1,24,2,2,1,1,5,9999,5,1
2017,99,19,25,4,1,3,20,5,9999,5,3
2017,2,10,25,4,2,2,16,5,2013,5,3
2017,1,1,25,4,1,1,6,5,2000,5,7
2017,3,1,25,4,2,3,19,5,1999,5,2
2017,10,1,25,4,2,2,14,5,1988,5,1
2017,5,17,25,4,2,1,6,5,9999,5,4
2017,99,1,26,5,1,1,3,5,9999,5,1
2017,99,1,26,5,2,3,19,5,9999,5,99
2017,99,1,26,5,2,3,20,5,9999,5,99
2017,9,1,26,5,2,3,18,5,1990,5,1
2017,3,16,26,5,2,1,8,5,2007,5,4
2017,99,15,26,5,2,3,18,5,9999,5,1
2017,99,18,26,5,2,3,19,5,9999,5,99
2017,99,1,27,6,2,1,5,5,9999,5,99
2017,99,1,27,6,2,3,18,5,9999,5,99
2017,5,21,27,6,2,1,6,5,2015,5,4
2017,99,5,27,6,1,3,20,5,9999,5,99
2017,99,5,27,6,1,3,20,5,9999,5,99
2017,99,11,27,6,2,3,21,5,9999,5,99
2017,99,13,27,6,1,2,16,5,9999,5,99
2017,99,4,27,6,1,1,0,5,9999,5,99
2017,99,1,28,7,2,2,12,5,9999,5,99
2017,99,1,28,7,2,3,21,5,9999,5,99
2017,17,1,28,7,2,2,16,5,2014,5,4
2017,5,15,28,7,2,3,18,5,9999,5,3
2017,2,15,28,7,2,3,23,5,9999,5,4
2017,10,14,28,7,2,3,18,5,9999,5,3
2017,2,10,29,1,2,2,15,5,2017,5,4
2017,99,16,29,1,2,2,17,5,9999,5,3
2017,3,3,29,1,1,1,7,5,2012,5,2
2017,3,11,30,2,2,2,17,5,9999,5,4
2017,3,11,30,2,2,2,17,5,9999,5,4
2017,99,11,30,2,2,2,13,5,9999,5,99
2017,99,8,30,2,1,3,22,5,9999,5,99
2017,2,1,31,3,2,2,14,5,2007,5,1
2017,99,1,31,3,2,3,18,5,9999,5,99
2017,3,16,31,3,2,2,13,5,9999,5,2
2017,7,1,1,4,2,1,6,6,2015,1,10
2017,5,1,1,4,2,3,21,6,2014,4,4
2017,2,6,1,4,2,1,8,6,1999,3,6
2017,99,9,1,4,2,1,10,6,9999,1,4
2017,99,18,1,4,1,3,20,6,9999,1,4
2017,99,5,2,5,2,3,18,6,9999,1,4
2017,99,1,2,5,2,1,2,6,9999,1,1
2017,5,1,2,5,2,2,12,6,9999,1,4
2017,5,1,2,5,2,3,23,6,9999,1,4
2017,99,17,2,5,2,2,14,6,9999,1,3
2017,99,1,3,6,2,1,7,6,9999,1,4
2017,1,1,3,6,2,2,14,6,2016,1,4
2017,5,1,3,6,2,1,6,6,9999,1,4
2017,1,1,3,6,2,2,17,6,9999,1,4
2017,1,1,3,6,1,2,17,6,9999,1,4
2017,4,9,3,6,2,2,15,6,9999,1,3
2017,2,9,3,6,2,2,15,6,2005,1,2
2017,2,9,3,6,2,2,15,6,2005,1,2
2017,6,1,3,6,2,3,19,6,9999,3,14
2017,6,1,3,6,2,3,19,6,9999,3,14
2017,6,1,3,6,2,3,19,6,9999,3,14
2017,5,10,3,6,2,3,22,6,9999,2,4
2017,2,8,3,6,1,1,11,6,9999,3,3
2017,99,1,3,6,2,1,2,6,9999,2,4
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,6,12,3,6,2,1,6,6,1995,3,12
2017,99,1,4,7,1,1,11,6,1988,1,1
2017,7,1,4,7,1,1,11,6,2008,1,1
2017,7,1,4,7,2,1,11,6,2008,1,1
2017,5,1,4,7,2,3,20,6,9999,1,4
2017,6,1,4,7,2,1,4,6,9999,1,1
2017,5,1,4,7,1,1,4,6,9999,1,4
2017,6,1,4,7,1,1,4,6,9999,1,1
2017,6,1,4,7,2,1,4,6,9999,1,1
2017,5,20,4,7,2,3,23,6,9999,1,4
2017,1,20,4,7,1,3,23,6,9999,1,4
2017,99,11,4,7,1,3,20,6,9999,2,18
2017,99,11,4,7,1,1,5,6,9999,2,4
2017,99,17,4,7,2,1,6,6,9999,2,4
2017,5,3,4,7,2,3,21,6,9999,1,4
2017,5,3,4,7,2,3,21,6,9999,1,4
2017,5,3,4,7,2,3,21,6,9999,1,4
2017,5,3,4,7,2,3,21,6,9999,1,4
2017,5,1,5,1,2,1,2,6,9999,2,4
2017,3,1,5,1,2,1,10,6,2012,2,4
2017,3,1,5,1,2,3,23,6,9999,1,4
2017,2,1,5,1,1,2,12,6,9999,1,4
2017,2,1,5,1,2,2,12,6,9999,1,4
2017,4,1,5,1,2,2,15,6,9999,1,4
2017,5,22,5,1,2,1,9,6,2008,1,4
2017,99,22,5,1,2,2,13,6,2002,1,1
2017,99,22,5,1,2,2,13,6,2002,1,1
2017,99,22,5,1,2,2,13,6,2002,1,1
2017,5,5,5,1,2,1,6,6,9999,2,4
2017,3,6,5,1,2,2,17,6,9999,2,4
2017,3,6,5,1,2,2,17,6,9999,2,4
2017,11,9,5,1,2,1,11,6,1995,2,1
2017,11,9,5,1,2,1,11,6,1995,2,1
2017,8,16,5,1,1,2,17,6,9999,1,4
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,2,16,5,1,2,1,4,6,9999,3,5
2017,1,15,5,1,2,3,19,6,9999,1,4
2017,1,15,5,1,2,3,19,6,2010,1,4
2017,1,15,5,1,2,3,19,6,9999,1,4
2017,1,15,5,1,2,3,19,6,9999,1,4
2017,2,18,5,1,2,2,17,6,9999,2,6
2017,2,18,5,1,2,2,17,6,9999,2,6
2017,2,18,5,1,2,2,17,6,9999,2,6
2017,2,18,5,1,2,2,17,6,9999,2,6
2017,2,18,5,1,2,2,17,6,9999,2,6
2017,3,1,6,2,2,2,15,6,2014,1,4
2017,3,1,6,2,2,2,15,6,2014,1,4
2017,6,4,6,2,1,2,14,6,9999,3,5
2017,6,4,6,2,2,2,14,6,9999,3,5
2017,6,4,6,2,2,2,14,6,9999,3,5
2017,6,1,7,3,1,3,23,6,9999,1,4
2017,2,5,7,3,1,1,0,6,2006,3,9
2017,2,6,7,3,1,3,20,6,1995,1,6
2017,7,1,8,4,2,1,10,6,1991,1,12
2017,7,1,8,4,2,1,10,6,1991,1,12
2017,1,1,8,4,2,2,14,6,2016,1,4
2017,99,1,8,4,2,2,16,6,9999,1,4
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,20,8,4,2,3,20,6,9999,3,3
2017,99,5,8,4,1,2,15,6,9999,3,99
2017,5,10,8,4,2,1,9,6,9999,1,1
2017,1,10,8,4,2,1,9,6,9999,1,1
2017,5,11,8,4,2,1,10,6,9999,1,4
2017,5,11,8,4,2,1,10,6,9999,1,4
2017,2,13,8,4,1,1,7,6,9999,1,4
2017,99,16,8,4,2,3,20,6,9999,4,4
2017,99,17,8,4,2,3,19,6,9999,1,4
2017,5,4,8,4,2,3,19,6,9999,1,4
2017,5,4,8,4,2,3,19,6,9999,1,4
2017,6,1,9,5,2,3,22,6,9999,1,4
2017,2,20,9,5,2,2,15,6,9999,3,6
2017,2,20,9,5,2,2,15,6,9999,3,6
2017,2,6,9,5,1,1,5,6,9999,2,3
2017,4,2,9,5,1,1,5,6,9999,1,3
2017,4,2,9,5,1,1,5,6,9999,1,3
2017,4,2,9,5,2,1,5,6,9999,1,3
2017,5,18,9,5,1,2,13,6,9999,2,4
2017,3,4,9,5,1,1,11,6,9999,1,3
2017,3,4,9,5,1,1,11,6,9999,1,3
2017,3,4,9,5,1,1,11,6,9999,1,3
2017,3,4,9,5,1,1,11,6,9999,1,3
2017,3,4,9,5,2,1,11,6,9999,1,3
2017,3,4,9,5,2,1,11,6,9999,1,3
2017,2,1,10,6,2,1,1,6,2017,1,10
2017,99,1,10,6,2,3,23,6,9999,1,4
2017,99,5,10,6,2,2,16,6,9999,2,3
2017,99,5,10,6,2,2,16,6,9999,2,3
2017,99,5,10,6,2,2,16,6,9999,2,3
2017,99,5,10,6,2,2,16,6,9999,2,3
2017,2,9,10,6,2,3,21,6,9999,1,1
2017,2,9,10,6,2,3,21,6,9999,1,1
2017,1,2,10,6,2,1,11,6,9999,1,4
2017,1,17,10,6,2,3,22,6,2012,3,14
2017,1,17,10,6,2,3,22,6,2012,3,14
2017,4,1,11,7,2,1,3,6,9999,1,4
2017,5,1,11,7,2,1,8,6,2016,1,4
2017,5,1,11,7,2,1,11,6,2014,1,4
2017,5,1,11,7,2,2,16,6,2013,1,2
2017,5,1,11,7,2,2,16,6,2013,1,2
2017,1,1,11,7,2,2,17,6,2016,1,4
2017,5,1,11,7,2,1,3,6,2016,1,4
2017,99,1,11,7,1,1,2,6,9999,1,99
2017,99,1,11,7,2,2,15,6,9999,1,4
2017,1,22,11,7,2,1,0,6,9999,1,4
2017,1,22,11,7,2,1,0,6,9999,1,4
2017,1,21,11,7,2,2,16,6,9999,2,3
2017,1,21,11,7,2,2,16,6,9999,2,3
2017,1,21,11,7,2,2,16,6,9999,2,3
2017,99,19,11,7,2,3,21,6,9999,4,4
2017,2,5,11,7,2,2,12,6,9999,1,3
2017,2,5,11,7,2,2,12,6,9999,1,3
2017,2,5,11,7,2,2,12,6,9999,1,3
2017,2,5,11,7,2,2,12,6,9999,1,3
2017,5,5,11,7,2,2,13,6,2001,1,1
2017,5,5,11,7,2,2,13,6,2001,1,1
2017,5,5,11,7,2,2,13,6,2001,1,1
2017,99,15,11,7,1,2,13,6,9999,4,4
2017,99,15,11,7,2,2,13,6,9999,4,4
2017,5,1,12,1,2,1,2,6,9999,1,4
2017,99,22,12,1,2,2,12,6,9999,1,4
2017,99,22,12,1,2,2,12,6,9999,1,4
2017,99,13,12,1,2,2,16,6,9999,4,2
2017,99,13,12,1,2,2,16,6,9999,4,2
2017,5,18,12,1,2,1,0,6,9999,4,4
2017,2,17,12,1,2,1,6,6,2015,2,3
2017,99,4,12,1,2,2,13,6,9999,1,4
2017,99,4,12,1,2,2,13,6,9999,1,4
2017,2,1,13,2,2,1,8,6,9999,1,10
2017,2,1,13,2,2,1,8,6,9999,1,10
2017,2,1,13,2,2,1,8,6,9999,1,10
2017,1,21,13,2,2,1,11,6,2010,3,14
2017,5,1,13,2,2,2,13,6,2015,1,4
2017,5,1,13,2,2,2,13,6,2015,1,4
2017,99,1,14,3,2,2,14,6,9999,1,4
2017,5,1,14,3,2,3,20,6,9999,1,4
2017,5,1,14,3,2,3,20,6,9999,1,4
2017,99,1,14,3,2,1,1,6,2014,1,4
2017,99,1,14,3,2,1,1,6,2014,1,4
2017,99,20,14,3,1,2,17,6,9999,4,3
2017,1,5,14,3,1,3,22,6,9999,1,4
2017,1,5,14,3,1,3,22,6,9999,1,4
2017,5,5,14,3,1,3,22,6,9999,1,4
2017,3,5,14,3,2,2,17,6,9999,1,1
2017,3,5,14,3,2,2,17,6,9999,1,1
2017,3,5,14,3,2,2,17,6,9999,1,1
2017,4,10,14,3,2,3,23,6,9999,1,3
2017,4,10,14,3,2,3,23,6,9999,1,3
2017,5,18,14,3,2,1,8,6,2014,3,3
2017,5,18,14,3,2,1,8,6,2014,3,3
2017,5,18,14,3,2,1,8,6,2014,3,3
2017,5,18,14,3,2,1,8,6,2014,3,3
2017,5,18,14,3,2,1,8,6,2014,3,3
2017,5,18,14,3,2,1,8,6,2014,3,3
2017,5,1,15,4,1,2,12,6,9999,1,4
2017,2,1,15,4,2,1,4,6,9999,2,6
2017,99,1,15,4,2,1,2,6,9999,1,99
2017,99,1,15,4,2,1,2,6,9999,1,99
2017,5,1,15,4,2,2,15,6,9999,1,4
2017,1,1,15,4,2,3,23,6,9999,1,4
2017,99,5,15,4,1,2,16,6,9999,4,4
2017,1,12,15,4,1,3,19,6,9999,1,4
2017,99,18,15,4,2,2,12,6,9999,1,4
2017,99,18,15,4,1,2,12,6,9999,1,4
2017,99,18,15,4,2,2,12,6,9999,1,4
2017,5,17,15,4,1,2,17,6,2016,1,4
2017,5,17,15,4,2,2,17,6,2016,1,4
2017,99,17,15,4,2,2,17,6,9999,1,1
2017,2,3,15,4,2,2,16,6,9999,1,4
2017,99,1,16,5,2,1,8,6,2008,1,1
2017,3,11,16,5,2,3,23,6,9999,1,4
2017,5,11,16,5,2,2,15,6,1998,1,3
2017,5,11,16,5,2,2,15,6,1998,1,3
2017,5,11,16,5,2,2,15,6,1998,1,3
2017,5,11,16,5,2,2,15,6,1998,1,3
2017,5,16,16,5,2,1,0,6,2007,1,2
2017,4,16,16,5,1,2,12,6,9999,1,1
2017,3,1,17,6,1,2,17,6,9999,2,4
2017,99,1,17,6,2,3,23,6,9999,1,4
2017,5,1,17,6,2,1,0,6,9999,2,4
2017,1,1,17,6,2,1,10,6,9999,2,4
2017,1,1,17,6,2,3,22,6,9999,1,4
2017,6,1,17,6,2,1,9,6,9999,3,12
2017,6,1,17,6,2,1,9,6,9999,3,12
2017,6,1,17,6,2,1,9,6,9999,3,12
2017,6,1,17,6,2,1,9,6,9999,3,12
2017,6,1,17,6,2,1,9,6,9999,3,12
2017,6,1,17,6,2,1,9,6,9999,3,12
2017,99,1,17,6,2,3,23,6,9999,2,4
2017,99,1,17,6,2,3,23,6,9999,2,4
2017,2,1,17,6,2,3,18,6,9999,1,1
2017,3,22,17,6,2,2,16,6,9999,1,4
2017,4,22,17,6,2,2,16,6,1898,1,3
2017,99,22,17,6,1,3,19,6,9999,1,4
2017,99,22,17,6,2,3,19,6,9999,1,4
2017,5,19,17,6,2,3,18,6,9999,2,4
2017,4,5,17,6,1,3,21,6,1991,1,1
2017,7,5,17,6,1,3,21,6,1995,1,1
2017,1,5,17,6,2,2,13,6,2014,1,4
2017,1,5,17,6,2,2,13,6,2014,1,4
2017,5,6,17,6,2,2,17,6,2014,1,4
2017,1,6,17,6,2,3,21,6,2015,2,4
2017,3,11,17,6,2,3,19,6,9999,1,4
2017,99,11,17,6,2,3,20,6,9999,2,3
2017,1,16,17,6,1,3,18,6,2015,2,4
2017,1,15,17,6,2,3,18,6,9999,2,4
2017,99,15,17,6,2,3,20,6,9999,1,18
2017,1,14,17,6,2,1,9,6,9999,3,14
2017,1,14,17,6,2,1,9,6,9999,3,14
2017,1,14,17,6,2,1,9,6,9999,3,14
2017,1,14,17,6,2,1,9,6,9999,3,14
2017,1,14,17,6,2,1,9,6,9999,3,14
2017,99,4,17,6,2,3,23,6,9999,2,4
2017,3,3,17,6,2,1,7,6,9999,2,4
2017,1,3,17,6,2,2,17,6,9999,2,4
2017,1,1,18,7,2,1,4,6,2005,1,4
2017,2,1,18,7,2,3,22,6,9999,1,2
2017,2,1,18,7,2,3,22,6,9999,1,2
2017,2,1,18,7,2,3,22,6,9999,1,2
2017,1,1,18,7,2,1,3,6,1993,2,1
2017,2,20,18,7,2,2,14,6,9999,1,1
2017,6,20,18,7,1,2,14,6,1995,1,2
2017,11,5,18,7,2,1,7,6,2002,2,1
2017,11,5,18,7,2,1,7,6,2002,2,1
2017,11,5,18,7,2,1,7,6,2002,2,1
2017,11,5,18,7,2,1,7,6,2002,2,1
2017,11,5,18,7,2,1,7,6,2002,2,1
2017,5,6,18,7,2,2,17,6,2005,1,4
2017,1,10,18,7,2,3,21,6,9999,1,14
2017,2,11,18,7,1,1,7,6,2017,1,9
2017,6,11,18,7,1,1,7,6,1994,1,3
2017,2,11,18,7,2,1,7,6,2017,1,9
2017,2,11,18,7,2,1,7,6,2017,1,9
2017,2,11,18,7,2,1,7,6,2017,1,9
2017,2,11,18,7,2,1,7,6,2017,1,9
2017,2,11,18,7,1,1,7,6,2017,1,9
2017,2,11,18,7,1,1,7,6,2017,1,9
2017,2,11,18,7,1,1,7,6,2017,1,9
2017,2,11,18,7,1,1,7,6,2017,1,9
2017,2,13,18,7,2,2,14,6,9999,2,3
2017,5,1,19,1,1,1,0,6,2012,1,4
2017,4,1,19,1,2,1,7,6,9999,1,4
2017,4,1,19,1,2,1,7,6,9999,1,2
2017,1,1,19,1,2,1,11,6,1997,1,1
2017,1,1,19,1,2,1,11,6,1997,1,1
2017,1,1,19,1,2,1,11,6,1997,1,1
2017,4,1,19,1,2,1,11,6,9999,1,1
2017,99,22,19,1,1,2,15,6,9999,2,3
2017,99,22,19,1,1,2,15,6,9999,2,3
2017,99,22,19,1,1,2,15,6,9999,2,3
2017,99,22,19,1,1,2,15,6,9999,2,3
2017,99,22,19,1,1,2,15,6,9999,2,3
2017,99,20,19,1,2,3,18,6,9999,1,22
2017,3,6,19,1,1,1,0,6,2001,2,2
2017,5,10,19,1,2,1,11,6,2014,1,4
2017,4,12,19,1,1,3,18,6,2003,1,1
2017,1,12,19,1,2,3,20,6,9999,1,4
2017,4,18,19,1,1,1,11,6,9999,2,4
2017,3,21,20,2,1,2,13,6,9999,2,1
2017,3,21,20,2,1,2,13,6,9999,2,1
2017,5,5,20,2,2,2,13,6,9999,1,4
2017,1,1,21,3,2,1,9,6,2013,1,4
2017,2,1,21,3,2,1,7,6,9999,1,4
2017,3,19,21,3,2,2,13,6,2007,1,9
2017,3,19,21,3,2,2,13,6,2007,1,9
2017,3,19,21,3,2,2,13,6,2007,1,9
2017,3,19,21,3,2,2,13,6,2007,1,9
2017,3,19,21,3,2,2,13,6,2007,1,9
2017,3,19,21,3,2,2,13,6,2007,1,9
2017,3,19,21,3,2,2,13,6,2007,1,9
2017,1,15,21,3,2,2,14,6,9999,1,4
2017,5,3,21,3,1,2,14,6,9999,1,4
2017,5,1,22,4,2,1,1,6,9999,1,1
2017,5,1,22,4,2,1,1,6,2017,1,1
2017,5,1,22,4,2,1,1,6,2017,1,1
2017,1,1,22,4,1,3,23,6,9999,2,4
2017,3,1,22,4,2,1,10,6,2007,1,4
2017,3,21,22,4,2,3,20,6,2017,1,4
2017,99,5,22,4,1,1,5,6,9999,1,5
2017,99,5,22,4,2,1,5,6,9999,1,5
2017,99,5,22,4,2,1,11,6,9999,1,1
2017,3,5,22,4,2,1,11,6,9999,1,6
2017,1,17,22,4,1,1,8,6,2014,1,4
2017,14,14,22,4,2,3,22,6,9999,3,5
2017,14,14,22,4,1,3,22,6,9999,3,5
2017,14,14,22,4,2,3,22,6,9999,3,5
2017,4,1,23,5,2,1,2,6,9999,1,4
2017,99,1,23,5,2,1,8,6,9999,1,4
2017,99,5,23,5,2,3,20,6,9999,1,4
2017,1,16,23,5,2,2,13,6,9999,1,14
2017,1,16,23,5,2,2,13,6,9999,1,14
2017,1,16,23,5,2,2,13,6,9999,1,14
2017,1,16,23,5,2,2,13,6,9999,1,14
2017,99,4,23,5,2,3,23,6,9999,1,4
2017,4,1,24,6,2,1,2,6,9999,1,4
2017,2,1,24,6,2,1,4,6,9999,1,1
2017,5,1,24,6,2,1,4,6,9999,1,1
2017,3,1,24,6,1,1,6,6,9999,2,1
2017,99,7,24,6,2,2,16,6,9999,1,14
2017,4,20,24,6,2,2,16,6,2003,1,1
2017,5,5,24,6,2,1,0,6,9999,1,1
2017,2,1,25,7,2,3,23,6,2012,1,10
2017,2,1,25,7,2,3,23,6,2012,1,10
2017,2,1,25,7,2,3,23,6,2012,1,10
2017,5,1,25,7,2,1,10,6,9999,1,4
2017,3,1,25,7,2,1,6,6,9999,4,3
2017,3,1,25,7,2,1,6,6,9999,4,3
2017,3,1,25,7,2,1,6,6,9999,4,3
2017,2,1,25,7,2,3,20,6,9999,1,4
2017,99,1,25,7,2,3,20,6,9999,1,14
2017,99,1,25,7,2,3,20,6,9999,1,14
2017,7,1,25,7,1,1,6,6,9999,3,12
2017,7,1,25,7,1,1,6,6,9999,3,12
2017,1,10,25,7,2,1,10,6,2016,1,14
2017,99,16,25,7,2,2,14,6,9999,1,4
2017,99,18,25,7,2,2,15,6,9999,1,5
2017,5,17,25,7,2,1,0,6,9999,1,4
2017,99,1,26,1,1,1,2,6,9999,1,4
2017,99,1,26,1,2,1,2,6,9999,2,9
2017,9,1,26,1,2,2,15,6,2015,1,1
2017,3,1,26,1,2,2,15,6,2014,1,4
2017,2,18,26,1,2,1,0,6,9999,1,12
2017,2,18,26,1,2,1,0,6,9999,1,12
2017,5,1,26,1,2,2,16,6,9999,1,4
2017,7,4,26,1,2,1,10,6,1994,1,12
2017,7,4,26,1,2,1,10,6,1994,1,12
2017,7,4,26,1,2,1,10,6,1994,1,12
2017,7,4,26,1,2,1,10,6,1994,1,12
2017,99,1,26,1,2,1,10,6,9999,1,4
2017,99,1,26,1,2,1,10,6,9999,1,4
2017,5,5,26,1,1,2,17,6,9999,1,4
2017,3,11,26,1,1,3,20,6,1985,1,3
2017,99,13,26,1,2,3,18,6,9999,4,4
2017,5,1,26,1,2,3,20,6,9999,1,4
2017,99,1,26,1,2,3,18,6,9999,4,4
2017,99,13,26,1,1,3,18,6,9999,4,4
2017,3,1,27,2,2,1,7,6,9999,4,4
2017,3,1,27,2,2,1,7,6,9999,4,4
2017,5,1,27,2,2,1,7,6,9999,2,4
2017,1,1,27,2,2,1,0,6,2016,1,4
2017,4,1,27,2,1,1,1,6,9999,2,1
2017,2,1,27,2,2,2,15,6,9999,1,4
2017,2,22,27,2,2,3,18,6,9999,1,4
2017,5,6,27,2,1,1,6,6,9999,4,4
2017,99,11,27,2,2,3,22,6,9999,1,4
2017,2,11,27,2,2,3,22,6,1983,1,3
2017,99,18,27,2,1,1,3,6,9999,1,4
2017,4,1,28,3,2,2,17,6,2017,1,2
2017,5,1,28,3,2,2,17,6,9999,1,4
2017,1,1,28,3,1,1,2,6,2014,4,4
2017,2,1,28,3,2,3,21,6,2017,1,2
2017,3,1,28,3,2,1,6,6,9999,1,4
2017,1,22,28,3,2,1,3,6,9999,1,14
2017,1,22,28,3,2,1,3,6,9999,1,14
2017,6,22,28,3,2,2,14,6,2003,1,1
2017,3,16,28,3,2,3,19,6,9999,1,3
2017,1,1,29,4,2,3,23,6,2002,1,4
2017,2,1,29,4,2,1,5,6,2013,1,5
2017,1,1,29,4,2,1,5,6,2012,1,1
2017,99,1,29,4,2,1,7,6,9999,4,99
2017,2,12,29,4,2,2,16,6,9999,4,7
2017,1,16,29,4,2,3,22,6,9999,2,4
2017,1,15,29,4,2,1,11,6,9999,1,4
2017,9,17,29,4,2,3,22,6,9999,1,1
2017,9,17,29,4,2,3,22,6,9999,1,1
2017,4,17,29,4,2,3,22,6,9999,1,1
2017,4,17,29,4,2,3,22,6,9999,1,1
2017,4,17,29,4,2,3,22,6,9999,1,1
2017,4,17,29,4,2,3,22,6,9999,1,1
2017,4,17,29,4,2,3,22,6,9999,1,1
2017,4,17,29,4,2,3,22,6,9999,1,1
2017,9,1,30,5,2,2,17,6,1989,1,1
2017,9,1,30,5,2,2,17,6,1989,1,1
2017,5,1,30,5,2,2,17,6,2016,1,4
2017,5,1,30,5,2,2,17,6,2016,1,4
2017,1,1,30,5,2,1,7,6,9999,2,1
2017,2,1,30,5,1,2,14,6,9999,2,4
2017,1,1,30,5,2,3,19,6,9999,1,4
2017,1,1,30,5,2,3,19,6,9999,1,4
2017,5,1,30,5,2,3,19,6,9999,1,4
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
2017,1,1,30,5,2,2,12,6,9999,4,12
